0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
1000,1,0,0,0,0
1000,1,0,0,0,0
1000,1,0,0,0,0
1000,1,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
1000,1,0,0,0,0
1000,1,0,0,0,0
1000,1,0,0,0,0
1000,1,0,0,0,0
0,0,0,0,0,0
1000,1,0,0,0,0
0,0,0,0,0,0
1000,1,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
1000,1,0,0,0,0
1000,1,0,0,0,0
1000,1,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
1000,1,0,0,0,0
1000,1,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
1000,1,0,0,0,0
1000,1,0,0,0,0
1000,1,0,0,0,0
0,0,0,0,0,0
1000,1,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
1000,1,0,0,0,0
1000,1,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
1000,1,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
1000,1,0,0,0,0
1000,1,0,0,0,0
1000,1,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
1000,1,0,0,0,0
1000,1,0,0,0,0
1000,1,0,0,0,0
1000,1,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
1000,1,0,0,0,0
1000,1,0,0,0,0
1000,1,0,0,0,0
1000,1,0,0,0,0
0,0,0,0,0,0
1000,1,0,0,0,0
0,0,0,0,0,0
1000,1,0,0,0,0
0,0,0,0,0,0
1000,1,0,0,0,0
1000,1,0,0,0,0
0,0,0,0,0,0
1000,1,0,0,0,0
1000,1,0,0,0,0
0,0,0,0,0,0
1000,1,0,0,0,0
1000,1,0,0,0,0
1000,1,0,0,0,0
1000,1,0,0,0,0
0,0,0,0,0,0
1000,1,0,0,0,0
0,0,0,0,0,0
1000,1,0,0,0,0
0,0,0,0,0,0
1000,1,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
1000,1,0,0,0,0
1000,1,0,0,0,0
1000,1,0,0,0,0
1000,1,0,0,0,0
1000,1,0,0,0,0
0,0,0,0,0,0
1000,1,0,0,0,0
1000,1,0,0,0,0
1000,1,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
1000,1,0,0,0,0
1000,1,0,0,0,0
0,0,0,0,0,0
1000,1,0,0,0,0
1000,1,0,0,0,0
1000,1,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
1000,1,0,0,0,0
0,0,0,0,0,0
1000,1,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
1000,1,0,0,0,0
0,0,0,0,0,0
1000,1,0,0,0,0
1000,1,0,0,0,0
1000,1,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
1000,1,0,0,0,0
1000,1,0,0,0,0
0,0,0,0,0,0
1000,1,0,0,0,0
0,0,0,0,0,0
1000,1,0,0,0,0
1000,1,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
1000,1,0,0,0,0
1000,1,0,0,0,0
0,0,0,0,0,0
1000,1,0,0,0,0
1000,1,0,0,0,0
0,0,0,0,0,0
1000,1,0,0,0,0
1000,1,0,0,0,0
1000,1,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
1000,1,0,0,0,0
0,0,0,0,0,0
1000,1,0,0,0,0
1000,1,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
1000,1,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
1000,1,0,0,0,0
1000,1,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
1000,1,0,0,0,0
0,0,0,0,0,0
1000,1,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
1000,1,0,0,0,0
1000,1,0,0,0,0
1000,1,0,0,0,0
0,0,0,0,0,0
1000,1,0,0,0,0
1000,1,0,0,0,0
0,0,0,0,0,0
1000,1,0,0,0,0
1000,1,0,0,0,0
0,0,0,0,0,0
1000,1,0,0,0,0
1000,1,0,0,0,0
0,0,0,0,0,0
1000,1,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
1000,1,0,0,0,0
1000,1,0,0,0,0
1000,1,0,0,0,0
1000,1,0,0,0,0
1000,1,0,0,0,0
0,0,0,0,0,0
1000,1,0,0,0,0
0,0,0,0,0,0
1000,1,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
1000,1,0,0,0,0
1000,1,0,0,0,0
1000,1,0,0,0,0
1000,1,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
1000,1,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
1000,1,0,0,0,0
0,0,0,0,0,0
1000,1,0,0,0,0
1000,1,0,0,0,0
1000,1,0,0,0,0
1000,1,0,0,0,0
1000,1,0,0,0,0
1000,1,0,0,0,0
0,0,0,0,0,0
1000,1,0,0,0,0
0,0,0,0,0,0
1000,1,0,0,0,0
0,0,0,0,0,0
1000,1,0,0,0,0
1000,1,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
1000,1,0,0,0,0
1000,1,0,0,0,0
1000,1,0,0,0,0
1000,1,0,0,0,0
1000,1,0,0,0,0
0,0,0,0,0,0
1000,1,0,0,0,0
0,0,0,0,0,0
1000,1,0,0,0,0
1000,1,0,0,0,0
1000,1,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
1000,1,0,0,0,0
0,0,0,0,0,0
1000,1,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
1000,1,0,0,0,0
0,0,0,0,0,0
1000,1,0,0,0,0
1000,1,0,0,0,0
1000,1,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
1000,1,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
1000,1,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
1000,1,0,0,0,0
1000,1,0,0,0,0
0,0,0,0,0,0
1000,1,0,0,0,0
0,0,0,0,0,0
1000,1,0,0,0,0
1000,1,0,0,0,0
1000,1,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
1000,1,0,0,0,0
0,0,0,0,0,0
1000,1,0,0,0,0
0,0,0,0,0,0
1000,1,0,0,0,0
0,0,0,0,0,0
1000,1,0,0,0,0
1000,1,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
1000,1,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
1000,1,0,0,0,0
0,0,0,0,0,0
1000,1,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
1000,1,0,0,0,0
1000,1,0,0,0,0
1000,1,0,0,0,0
1000,1,0,0,0,0
0,0,0,0,0,0
1000,1,0,0,0,0
1000,1,0,0,0,0
1000,1,0,0,0,0
1000,1,0,0,0,0
0,0,0,0,0,0
1000,1,0,0,0,0
0,0,0,0,0,0
1000,1,0,0,0,0
1000,1,0,0,0,0
1000,1,0,0,0,0
1000,1,0,0,0,0
1000,1,0,0,0,0
1000,1,0,0,0,0
0,0,0,0,0,0
1000,1,0,0,0,0
0,0,0,0,0,0
1000,1,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
1000,1,0,0,0,0
0,0,0,0,0,0
1000,1,0,0,0,0
1000,1,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
1000,1,0,0,0,0
0,0,0,0,0,0
1000,1,0,0,0,0
0,0,0,0,0,0
1000,1,0,0,0,0
1000,1,0,0,0,0
1000,1,0,0,0,0
1000,1,0,0,0,0
1000,1,0,0,0,0
0,0,0,0,0,0
1000,1,0,0,0,0
0,0,0,0,0,0
1000,1,0,0,0,0
0,0,0,0,0,0
1000,1,0,0,0,0
0,0,0,0,0,0
1000,1,0,0,0,0
1000,1,0,0,0,0
0,0,0,0,0,0
1000,1,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
1000,1,0,0,0,0
1000,1,0,0,0,0
0,0,0,0,0,0
1000,1,0,0,0,0
1000,1,0,0,0,0
0,0,0,0,0,0
1000,1,0,0,0,0
0,0,0,0,0,0
1000,1,0,0,0,0
1000,1,0,0,0,0
0,0,0,0,0,0
1000,1,0,0,0,0
0,0,0,0,0,0
1000,1,0,0,0,0
0,0,0,0,0,0
1000,1,0,0,0,0
1000,1,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
1000,1,0,0,0,0
0,0,0,0,0,0
1000,1,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
1000,1,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
1000,1,0,0,0,0
1000,1,0,0,0,0
0,0,0,0,0,0
1000,1,0,0,0,0
1000,1,0,0,0,0
0,0,0,0,0,0
1000,1,0,0,0,0
1000,1,0,0,0,0
1000,1,0,0,0,0
1000,1,0,0,0,0
1000,1,0,0,0,0
1000,1,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
1000,1,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
1000,1,0,0,0,0
1000,1,0,0,0,0
1000,1,0,0,0,0
1000,1,0,0,0,0
0,0,0,0,0,0
1000,1,0,0,0,0
1000,1,0,0,0,0
0,0,0,0,0,0
1000,1,0,0,0,0
0,0,0,0,0,0
1000,1,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
1000,1,0,0,0,0
1000,1,0,0,0,0
0,0,0,0,0,0
1000,1,0,0,0,0
0,0,0,0,0,0
1000,1,0,0,0,0
0,0,0,0,0,0
1000,1,0,0,0,0
1000,1,0,0,0,0
0,0,0,0,0,0
1000,1,0,0,0,0
1000,1,0,0,0,0
1000,1,0,0,0,0
0,0,0,0,0,0
1000,1,0,0,0,0
1000,1,0,0,0,0
0,0,0,0,0,0
1000,1,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
1000,1,0,0,0,0
1000,1,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
1000,1,0,0,0,0
1000,1,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
1000,1,0,0,0,0
1000,1,0,0,0,0
0,0,0,0,0,0
1000,1,0,0,0,0
1000,1,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
1000,1,0,0,0,0
0,0,0,0,0,0
1000,1,0,0,0,0
1000,1,0,0,0,0
1000,1,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
1000,1,0,0,0,0
0,0,0,0,0,0
1000,1,0,0,0,0
1000,1,0,0,0,0
1000,1,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
1000,1,0,0,0,0
1000,1,0,0,0,0
0,0,0,0,0,0
1000,1,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
1000,1,0,0,0,0
0,0,0,0,0,0
1000,1,0,0,0,0
1000,1,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
1000,1,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
1000,1,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
1000,1,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
1000,1,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
1000,1,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
1000,1,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
1000,1,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
1000,1,0,0,0,0
500,2,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
1000,1,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
1000,1,0,0,0,0
1000,1,0,0,0,0
1000,1,0,0,0,0
1000,1,0,0,0,0
1000,1,0,0,0,0
1000,1,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
1000,1,0,0,0,0
1000,1,0,0,0,0
1000,1,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
1000,1,0,0,0,0
0,0,0,0,0,0
1000,1,0,0,0,0
1000,1,0,0,0,0
1000,1,0,0,0,0
0,0,0,0,0,0
1000,1,0,0,0,0
0,0,0,0,0,0
1000,1,0,0,0,0
1000,1,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
1000,1,0,0,0,0
0,0,0,0,0,0
1000,1,0,0,0,0
1000,1,0,0,0,0
0,0,0,0,0,0
1000,1,0,0,0,0
0,0,0,0,0,0
1000,1,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
1000,1,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
1000,1,0,0,0,0
1000,1,0,0,0,0
1000,1,0,0,0,0
1000,1,0,0,0,0
1000,1,0,0,0,0
1000,1,0,0,0,0
1000,1,0,0,0,0
0,0,0,0,0,0
1000,1,0,0,0,0
0,0,0,0,0,0
1000,1,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
1000,1,0,0,0,0
0,0,0,0,0,0
1000,1,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
1000,1,0,0,0,0
1000,1,0,0,0,0
1000,1,0,0,0,0
1000,1,0,0,0,0
1000,1,0,0,0,0
1000,1,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
1000,1,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
1000,1,0,0,0,0
1000,1,0,0,0,0
0,0,0,0,0,0
1000,1,0,0,0,0
1000,1,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
1000,1,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
1000,1,0,0,0,0
1000,1,0,0,0,0
1000,1,0,0,0,0
1000,1,0,0,0,0
0,0,0,0,0,0
1000,1,0,0,0,0
1000,1,0,0,0,0
1000,1,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
1000,1,0,0,0,0
0,0,0,0,0,0
1000,1,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
1000,1,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
1000,1,0,0,0,0
1000,1,0,0,0,0
1000,1,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
1000,1,0,0,0,0
1000,1,0,0,0,0
0,0,0,0,0,0
1000,1,0,0,0,0
0,0,0,0,0,0
1000,1,0,0,0,0
0,0,0,0,0,0
1000,1,0,0,0,0
1000,1,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
1000,1,0,0,0,0
1000,1,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
1000,1,0,0,0,0
0,0,0,0,0,0
1000,1,0,0,0,0
0,0,0,0,0,0
1000,1,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
1000,1,0,0,0,0
1000,1,0,0,0,0
0,0,0,0,0,0
1000,1,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
1000,1,0,0,0,0
1000,1,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
1000,1,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
1000,1,0,0,0,0
1000,1,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
1000,1,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
1000,1,0,0,0,0
0,0,0,0,0,0
1000,1,0,0,0,0
1000,1,0,0,0,0
0,0,0,0,0,0
1000,1,0,0,0,0
0,0,0,0,0,0
1000,1,0,0,0,0
1000,1,0,0,0,0
0,0,0,0,0,0
1000,1,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
1000,1,0,0,0,0
1000,1,0,0,0,0
1000,1,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
1000,1,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
1000,1,0,0,0,0
1000,1,0,0,0,0
1000,1,0,0,0,0
1000,1,0,0,0,0
0,0,0,0,0,0
1000,1,0,0,0,0
1000,1,0,0,0,0
0,0,0,0,0,0
1000,1,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
1000,1,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
1000,1,0,0,0,0
0,0,0,0,0,0
1000,1,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
1000,1,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
1000,1,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
1000,1,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
1000,1,0,0,0,0
1000,1,0,0,0,0
1000,1,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
1000,1,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
1000,1,0,0,0,0
1000,1,0,0,0,0
1000,1,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
1000,1,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
1000,1,0,0,0,0
1000,1,0,0,0,0
1000,1,0,0,0,0
1000,1,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
1000,1,0,0,0,0
1000,1,0,0,0,0
1000,1,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
1000,1,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
1000,1,0,0,0,0
1000,1,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
1000,1,0,0,0,0
1000,1,0,0,0,0
0,0,0,0,0,0
1000,1,0,0,0,0
1000,1,0,0,0,0
1000,1,0,0,0,0
500,2,0,0,0,0
1000,1,0,0,0,0
1000,1,0,0,0,0
1000,1,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
1000,1,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
1000,1,0,0,0,0
0,0,0,0,0,0
1000,1,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
1000,1,0,0,0,0
1000,1,0,0,0,0
1000,1,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
1000,1,0,0,0,0
0,0,0,0,0,0
1000,1,0,0,0,0
0,0,0,0,0,0
1000,1,0,0,0,0
1000,1,0,0,0,0
1000,1,0,0,0,0
1000,1,0,0,0,0
1000,1,0,0,0,0
1000,1,0,0,0,0
1000,1,0,0,0,0
1000,1,0,0,0,0
0,0,0,0,0,0
1000,1,0,0,0,0
1000,1,0,0,0,0
1000,1,0,0,0,0
1000,1,0,0,0,0
0,0,0,0,0,0
1000,1,0,0,0,0
1000,1,0,0,0,0
1000,1,0,0,0,0
0,0,0,0,0,0
1000,1,0,0,0,0
1000,1,0,0,0,0
1000,1,0,0,0,0
1000,1,0,0,0,0
1000,1,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
1000,1,0,0,0,0
1000,1,0,0,0,0
1000,1,0,0,0,0
1000,1,0,0,0,0
1000,1,0,0,0,0
1000,1,0,0,0,0
1000,1,0,0,0,0
1000,1,0,0,0,0
0,0,0,0,0,0
1000,1,0,0,0,0
1000,1,0,0,0,0
1000,1,0,0,0,0
0,0,0,0,0,0
1000,1,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
1000,1,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
1000,1,0,0,0,0
1000,1,0,0,0,0
1000,1,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
1000,1,0,0,0,0
1000,1,0,0,0,0
1000,1,0,0,0,0
0,0,0,0,0,0
1000,1,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
1000,1,0,0,0,0
1000,1,0,0,0,0
0,0,0,0,0,0
1000,1,0,0,0,0
1000,1,0,0,0,0
1000,1,0,0,0,0
0,0,0,0,0,0
1000,1,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
1000,1,0,0,0,0
1000,1,0,0,0,0
1000,1,0,0,0,0
0,0,0,0,0,0
1000,1,0,0,0,0
1000,1,0,0,0,0
1000,1,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
1000,1,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
1000,1,0,0,0,0
0,0,0,0,0,0
1000,1,0,0,0,0
0,0,0,0,0,0
1000,1,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
1000,1,0,0,0,0
0,0,0,0,0,0
1000,1,0,0,0,0
1000,1,0,0,0,0
0,0,0,0,0,0
1000,1,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
1000,1,0,0,0,0
1000,1,0,0,0,0
1000,1,0,0,0,0
1000,1,0,0,0,0
0,0,0,0,0,0
1000,1,0,0,0,0
1000,1,0,0,0,0
1000,1,0,0,0,0
1000,1,0,0,0,0
1000,1,0,0,0,0
1000,1,0,0,0,0
1000,1,0,0,0,0
1000,1,0,0,0,0
1000,1,0,0,0,0
0,0,0,0,0,0
1000,1,0,0,0,0
1000,1,0,0,0,0
0,0,0,0,0,0
1000,1,0,0,0,0
1000,1,0,0,0,0
1000,1,0,0,0,0
1000,1,0,0,0,0
1000,1,0,0,0,0
1000,1,0,0,0,0
0,0,0,0,0,0
1000,1,0,0,0,0
0,0,0,0,0,0
1000,1,0,0,0,0
1000,1,0,0,0,0
1000,1,0,0,0,0
1000,1,0,0,0,0
1000,1,0,0,0,0
1000,1,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
1000,1,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
1000,1,0,0,0,0
0,0,0,0,0,0
1000,1,0,0,0,0
0,0,0,0,0,0
1000,1,0,0,0,0
1000,1,0,0,0,0
1000,1,0,0,0,0
1000,1,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
1000,1,0,0,0,0
1000,1,0,0,0,0
0,0,0,0,0,0
1000,1,0,0,0,0
0,0,0,0,0,0
1000,1,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
1000,1,0,0,0,0
1000,1,0,0,0,0
0,0,0,0,0,0
1000,1,0,0,0,0
1000,1,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
1000,1,0,0,0,0
1000,1,0,0,0,0
1000,1,0,0,0,0
1000,1,0,0,0,0
1000,1,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
1000,1,0,0,0,0
1000,1,0,0,0,0
1000,1,0,0,0,0
0,0,0,0,0,0
1000,1,0,0,0,0
0,0,0,0,0,0
1000,1,0,0,0,0
1000,1,0,0,0,0
1000,1,0,0,0,0
0,0,0,0,0,0
1000,1,0,0,0,0
1000,1,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
1000,1,0,0,0,0
1000,1,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
1000,1,0,0,0,0
0,0,0,0,0,0
1000,1,0,0,0,0
1000,1,0,0,0,0
0,0,0,0,0,0
1000,1,0,0,0,0
1000,1,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
1000,1,0,0,0,0
1000,1,0,0,0,0
1000,1,0,0,0,0
1000,1,0,0,0,0
0,0,0,0,0,0
1000,1,0,0,0,0
1000,1,0,0,0,0
0,0,0,0,0,0
1000,1,0,0,0,0
0,0,0,0,0,0
1000,1,0,0,0,0
1000,1,0,0,0,0
1000,1,0,0,0,0
1000,1,0,0,0,0
0,0,0,0,0,0
1000,1,0,0,0,0
0,0,0,0,0,0
1000,1,0,0,0,0
1000,1,0,0,0,0
1000,1,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
1000,1,0,0,0,0
1000,1,0,0,0,0
0,0,0,0,0,0
1000,1,0,0,0,0
1000,1,0,0,0,0
0,0,0,0,0,0
1000,1,0,0,0,0
0,0,0,0,0,0
1000,1,0,0,0,0
0,0,0,0,0,0
1000,1,0,0,0,0
1000,1,0,0,0,0
1000,1,0,0,0,0
1000,1,0,0,0,0
0,0,0,0,0,0
1000,1,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
1000,1,0,0,0,0
1000,1,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
1000,1,0,0,0,0
0,0,0,0,0,0
1000,1,0,0,0,0
0,0,0,0,0,0
1000,1,0,0,0,0
0,0,0,0,0,0
1000,1,0,0,0,0
0,0,0,0,0,0
1000,1,0,0,0,0
1000,1,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
1000,1,0,0,0,0
1000,1,0,0,0,0
1000,1,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
1000,1,0,0,0,0
1000,1,0,0,0,0
1000,1,0,0,0,0
1000,1,0,0,0,0
1000,1,0,0,0,0
0,0,0,0,0,0
1000,1,0,0,0,0
0,0,0,0,0,0
1000,1,0,0,0,0
1000,1,0,0,0,0
0,0,0,0,0,0
